K05407	PF4, CXCL4
K05408	CCL3
K05409	TIRP, TRAM
K05410	TBK1
K05411	IRF3
K05412	CD80
K05413	CD86
K05414	IFNA
K05415	IFNB
K05416	CXCL9
K05417	IL11
K05418	OSM
K05419	LIF
K05420	CNTF
K05421	CLCF1, BSF3, CLC
K05422	CTF1, CT1
K05423	CSF3, GCSF
K05424	LEP
K05425	IL12B
K05426	IL23A
K05427	CSF2, GMCSF
K05428	IL5
K05429	IL2
K05430	IL4
K05431	IL7
K05432	IL9
K05433	IL15
K05434	IL21
K05435	IL13
K05436	TSLP
K05437	EPO
K05438	GH
K05439	PRL
K05440	IFNW
K05441	IFNK
K05442	IFNE
K05443	IL10, CSIF
K05444	IL19
K05445	IL22, IL-TIF
K05446	IL26
K05447	IFNL1, IL29
K05448	VEGFA
K05449	VEGFC_D
K05450	PDGFC_D
K05451	NGFA
K05452	GDNF
K05453	CSF1, MCSF
K05454	FLT3LG
K05455	NRG1
K05456	NRG2
K05457	NRG3
K05458	NRG4
K05459	IGF1
K05460	HGF
K05461	KITLG
K05462	EFNA
K05463	EFNB
K05464	GAS6
K05465	ANGPT1
K05466	ANGPT2
K05467	ANGPT4
K05468	LTA, TNFB
K05469	TNFSF4, OX40L, CD252
K05470	TNFSF7, CD70
K05471	TNFSF8, CD153
K05472	TNFSF9, CD137L
K05473	TNFSF11, RANKL, CD254
K05474	TNFSF12, TWEAK
K05475	TNFSF13, APRIL, CD256
K05476	TNFSF13B, TNFSF20, CD257
K05477	TNFSF14, LIGHT, CD258
K05478	TNFSF15, VEGI
K05479	TNFSF18, GITRL
K05480	EDA
K05481	IL1RN, IL1F3
K05482	IL18, IL1F4
K05483	IL36RN, IL1F5
K05484	IL36A, IL1F6
K05485	IL37, IL1F7
K05486	IL36B, IL1F8
K05487	IL36G, IL1F9
K05488	IL1F10, FKSG75
K05489	IL17A, CTLA8
K05490	IL17B, CX1
K05491	IL17C, CX2
K05492	IL17D, IL27
K05493	IL17E, IL25
K05494	IL17F, ML1
K05495	GDF1
K05496	BMP3
K05497	MSTN, GDF8
K05498	BMP15, GDF9B
K05499	cytR
K05500	INHA
K05501	slmA, ttk
K05502	BMP1, TLD
K05503	GDF2, BMP9
K05504	GDF15
K05505	CXCL1_2_3, GRO
K05506	CXCL5_6, SCYB5_6
K05507	XCL1, SCM1
K05508	CX3CL1, NTT
K05509	CCL7
K05510	CCL6
K05511	CCL15_23
K05512	CCL19, ELC
K05513	CCL28
K05514	CCL1
K05515	mrdA
K05516	cbpA
K05517	tsx
K05518	rsbX
K05519	med
K05520	pfpI
K05521	draG
K05522	nei
K05523	hchA
K05524	fdxA
K05525	linC, CYP111A
K05526	astE
K05527	bolA
K05528	OCH1
K05529	MNN9
K05530	VAN1
K05531	MNN10
K05532	MNN11
K05533	ANP1
K05534	HOC1
K05535	MNN2
K05536	MNN5
K05537	KTR6
K05538	MNN1
K05539	dusA
K05540	dusB
K05541	dusC
K05542	DUS1
K05543	DUS2
K05544	DUS3
K05545	DUS4
K05546	GANAB
K05547	THRA, NR1A1
K05548	benK
K05549	benA-xylX
K05550	benB-xylY
K05551	actI1, oxyA, tcmK, snoa1, aknB, mtmP
K05552	actI2, oxyB, tcmL, snoa2, aknC, mtmK
K05553	actI3, oxyC, tcmM, snoa3, aknD, mtmS
K05554	actVII
K05555	actIV
K05556	actVI1, RED1
K05557	actVA1
K05558	K05558
K05559	phaA
K05560	phaC
K05561	phaD
K05562	phaE
K05563	phaF
K05564	phaG
K05565	mnhA, mrpA
K05566	mnhB, mrpB
K05567	mnhC, mrpC
K05568	mnhD, mrpD
K05569	mnhE, mrpE
K05570	mnhF, mrpF
K05571	mnhG, mrpG
K05572	ndhA
K05573	ndhB
K05574	ndhC
K05575	ndhD
K05576	ndhE
K05577	ndhF
K05578	ndhG
K05579	ndhH
K05580	ndhI
K05581	ndhJ
K05582	ndhK
K05583	ndhL
K05584	ndhM
K05585	ndhN
K05586	hoxE
K05587	hoxF
K05588	hoxU
K05589	ftsB
K05590	srmB
K05591	dbpA
K05592	deaD, cshA
K05593	aadK
K05594	elaB
K05595	marC
K05596	iciA
K05597	aspQ, ansB, ansA
K05599	antA
K05600	antB
K05601	hcp
K05602	hisN
K05603	hutF
K05604	CNDP1
K05605	HIBCH
K05606	MCEE, epi
K05607	AUH
K05609	UCHL3, YUH1
K05610	UCHL5, UCH37
K05611	UCHL1
K05612	SLC1A1, EAAT3
K05613	SLC1A2, EAAT2
K05614	SLC1A3, EAAT1
K05615	SLC1A4, SATT
K05616	SLC1A5
K05617	SLC1A6, EAAT4
K05618	SLC1A7, EAAT5
K05619	TGM1
K05620	TGM3
K05621	TGM4
K05622	TGM5
K05623	TGM7
K05624	TGM6
K05625	TGM2
K05626	DRPLA
K05627	BAIAP2, IRSP53
K05628	RERE
K05629	AIP1
K05630	WWP2, AIP2
K05631	AIP3, WWP3, BAIAP1
K05632	ITCH, AIP4
K05633	WWP1, AIP5
K05634	PRNP, PrP, CD230
K05635	LAMC1
K05636	LAMB1
K05637	LAMA1_2
K05638	NFE2L2, NRF2
K05639	APLP1
K05640	GFAP
K05641	ABCA1
K05642	ABCA2
K05643	ABCA3
K05644	ABCA4
K05645	ABCA7
K05646	ABCA12
K05647	ABCA13
K05648	ABCA5
K05649	ABCA6
K05650	ABCA8
K05651	ABCA9
K05652	ABCA10
K05653	ABCB2, TAP1
K05654	ABCB3, TAP2
K05655	ABCB8
K05656	ABCB9, TAPL
K05657	ABCB10
K05658	ABCB1, CD243
K05659	ABCB4
K05660	ABCB5
K05661	ABCB6
K05662	ABCB7, ATM
K05664	ABCB11
K05665	ABCC1
K05666	ABCC2
K05667	ABCC3
K05668	ABCC5
K05669	ABCC6
K05670	ABCC13
K05671	ABCC11
K05672	ABCC12
K05673	ABCC4
K05674	ABCC10
K05675	ABCD1, ALD
K05676	ABCD2, ALDL1
K05677	ABCD3, PMP70
K05678	ABCD4, PXMP1L
K05679	ABCG1
K05680	ABCG4
K05681	ABCG2, CD338
K05682	ABCG3, Mxr2, Abcp2
K05683	ABCG5
K05684	ABCG8
K05685	macB
K05687	PARK7
K05688	PINK1
K05689	CDH1, CDHE, CD324
K05690	CTNND1
K05691	CTNNA
K05692	ACTB_G1
K05693	PTPRM
K05694	PTPRB, PTPB
K05695	PTPRF, LAR
K05696	PTPN1, PTP1B
K05697	PTPN6, SHP-1
K05698	PTPRJ, DEP1, CD148
K05699	ACTN1_4
K05700	VCL
K05701	TJP1, ZO1
K05702	AF6, MLLT4
K05703	FYN
K05704	SRC
K05705	YES1
K05706	SNAI2, SLUG
K05707	SNAI1
K05708	hcaE, hcaA1
K05709	hcaF, hcaA2
K05710	hcaC
K05711	hcaB
K05712	mhpA
K05713	mhpB
K05714	mhpC
K05715	2PGK
K05716	CPGS
K05717	FN1
K05718	ITGAL, CD11a
K05719	ITGB1, CD29
K05720	FGD1
K05721	FGD2
K05722	FGD3
K05723	FGD4
K05724	FGD5_6
K05725	PTK2, FAK
K05726	BCAR1, CAS
K05727	DOCK3
K05728	CSK
K05729	ARHGEF6, PIXA
K05730	VAV
K05731	TIAM1
K05732	ARHGAP35, GRLF1
K05733	PAK3, MRX30
K05734	PAK4
K05735	PAK6
K05736	PAK5, PAK7
K05737	GIT1
K05738	MYL1
K05739	seaA
K05740	DIAPH1
K05741	DIAPH2
K05742	SLC9A1, NHE1
K05743	LIMK1
K05744	LIMK2
K05745	DIAPH3, DRF3
K05746	ENAH, MENA
K05747	WAS
K05748	WASF2
K05749	CYFIP
K05750	NCKAP1, NAP125
K05751	ABI2
K05752	C3ORF10, HSPC300
K05753	WASF1
K05754	ARPC5
K05755	ARPC4
K05756	ARPC3
K05757	ARPC1A_B
K05758	ARPC2
K05759	PFN
K05760	PXN
K05761	VIL1
K05762	RDX
K05763	MSN
K05764	TMSB4
K05765	CFL
K05766	SSH
K05767	IQGAP2_3
K05768	GSN
K05769	ARHGEF4_29, ASEF1_2
K05770	TSPO, BZRP
K05771	NR3C1, GR
K05772	tupA, vupA
K05773	tupB, vupB
K05774	phnN
K05775	malM
K05776	modF
K05777	ynjB
K05778	ynjC
K05779	ynjD
K05780	phnL
K05781	phnK
K05782	benE
K05783	benD-xylL
K05784	benC-xylZ
K05785	rfaH
K05786	rarD
K05787	hupA
K05788	ihfB, himD
K05789	wzzB
K05790	wzzE
K05791	terZ
K05792	terA
K05793	terB
K05794	terC
K05795	terD
K05796	hydN
K05797	pchF
K05798	leuO
K05799	pdhR
K05800	ybaO
K05801	djlA
K05802	mscK, kefA, aefA
K05803	nlpI
K05804	rob
K05805	creA
K05806	leuL
K05807	bamD
K05808	yhbH
K05809	raiA
K05810	LACC1, yfiH
K05811	yfiM
K05812	DTWD2, tapT
K05813	ugpB
K05814	ugpA
K05815	ugpE
K05816	ugpC
K05817	hcaR
K05818	mhpR
K05819	mhpT
K05820	hcaT
K05821	ARO9
K05822	dapH, dapD
K05823	dapL
K05824	LYS12
K05825	LYSN
K05826	lysW
K05827	lysX
K05828	lysZ, argB
K05829	lysY, argC
K05830	lysJ, argD
K05831	lysK, argE
K05832	K05832
K05833	K05833
K05834	rhtB
K05835	rhtC
K05836	hutC
K05837	rodA, mrdB
K05838	ybbN
K05839	hha
K05840	DRD5
K05841	E2.4.1.173
K05842	TRIF
K05843	TGFBR3
K05844	rimK
K05845	opuC
K05846	opuBD
K05847	opuA
K05848	YPC1
K05849	SLC8A, NCX
K05850	ATP2B
K05851	cyaA
K05852	PLN
K05853	ATP2A
K05854	LYN
K05855	SYK
K05856	LCK
K05857	PLCD
K05858	PLCB
K05859	PLCG2
K05860	PLCE
K05861	PLCZ
K05862	VDAC1
K05863	SLC25A4S, ANT
K05864	PPID, CYPD
K05865	TNNC1
K05866	CDC25B
K05867	CDC25C
K05868	CCNB1
K05869	CAMK4
K05870	CREB1
K05871	PTK2B, FAK2
K05872	NFKBIE
K05873	cyaB
K05874	tsr
K05875	tar
K05876	trg
K05877	tap
K05878	dhaK
K05879	dhaL
K05880	dhaR
K05881	dhaM
K05882	E1.1.1.91
K05884	comC
K05886	sdh
K05887	ydiB
K05888	K05888
K05889	pvadh
K05894	OPR
K05895	cobK-cbiJ
K05896	scpA
K05897	patGox
K05898	kstD
K05901	BLVRB
K05906	PCYOX1, FCLY
K05907	APR
K05908	doxDA
K05909	E1.10.3.2
K05910	npr
K05913	dad
K05914	E1.13.12.7
K05915	phnZ1
K05916	hmp, YHB1
K05917	CYP51
K05918	bmp5
K05919	dfx
K05921	hpaG
K05922	hydB
K05925	METTL3
K05926	nhs
K05927	hydA
K05928	E2.1.1.95
K05929	E2.1.1.103, NMT
K05931	CARM1, PRMT4
K05933	E1.14.17.4
K05934	cobJ, cbiH
K05936	cobM, cbiF
K05937	K05937
K05939	aas
K05940	CROT
K05941	E2.3.2.15
K05942	E2.3.3.3
K05946	tagA, tarA
K05947	E2.4.1.217
K05948	FNG
K05951	draT
K05952	K05952
K05953	NAS
K05954	FNTB
K05955	FNTA
K05956	RABGGTB
K05957	stsC
K05960	E2.7.11.26
K05961	dnk
K05964	citX
K05966	citG
K05967	K05967
K05969	PTRHD1
K05970	SIAE
K05972	AXE1
K05973	phaZ
K05977	dszB
K05978	stpA
K05979	comB
K05982	E3.1.21.7, nfi
K05984	cho
K05985	rnmV
K05986	NUCS
K05988	dexA
K05989	ramA
K05991	E3.2.1.123
K05992	amyM
K05994	E3.4.11.10
K05995	pepE
K05996	cpt
K05997	sufA
K05998	E3.4.21.100
K05999	E3.4.21.101
K06000	E3.4.22.2
K06001	trpB
K06002	PGA
K06004	E3.4.23.18
K06005	SAP
K06006	cpxP, spy
K06007	PFAPG
K06008	PFAPD
K06009	YPS1_2
K06011	boNT
K06012	gpr
K06013	STE24
K06015	E3.5.1.81
K06016	pydC
K06018	PPN1
K06019	ppaX
K06020	ettA
K06023	hprK, ptsK
K06024	scpB
K06027	NSF, SEC18
K06030	MFN2, FZO1
K06033	E4.1.1.76
K06034	comD
K06035	DDI2_3
K06037	THNSL2
K06038	E4.6.1.14
K06039	ychN
K06041	kdsD, kpsF
K06042	cobH-cbiC
K06044	treY, glgY
K06045	shc
K06046	luxE
K06047	TTL
K06048	gshA, ybdK
K06049	bchO
K06051	DLL
K06052	JAG1, CD339
K06053	RBPSUH, RBPJK
K06054	HES1
K06055	HES5
K06056	PTCRA
K06057	NUMBL
K06058	DTX
K06059	ADAM17, TACE, CD156b
K06061	MAML
K06062	PCAF, KAT2, GCN5
K06063	SNW1, SKIIP, SKIP
K06064	HAIRLESS
K06065	NCOR2, SMRT
K06066	CIR
K06067	HDAC1_2
K06068	PRKCD
K06069	PRKCI
K06070	PKD
K06071	PKN1
K06072	DOHH
K06073	btuC
K06074	btuD
K06075	slyA
K06076	fadL
K06077	slyB
K06078	lpp
K06079	cutF, nlpE
K06080	rcsF
K06081	NECTIN1, PVRL1, CD111
K06082	FARP2, FRG
K06083	WASF3
K06084	LMO7, FBXO20
K06085	SSX2IP, ADIP
K06086	SORBS1, SH3D5, PONSIN, CAP
K06087	CLDN
K06088	OCLN
K06089	F11R, JAM1, CD321
K06090	CRB3
K06091	MPP5, PALS1
K06092	INADL, PATJ
K06093	PARD6
K06094	LLGL
K06095	MPDZ, MUPP1, Patj
K06096	VAPA
K06097	TJP3, ZO3
K06098	TJP2, ZO2
K06099	CSDA, ZONAB
K06100	SYMPK
K06101	ASH1L
K06102	CGN
K06103	CASK
K06104	AMOTL
K06105	TJP4, PILT
K06106	CTTN, EMS1
K06107	EPB41
K06108	RAB3B
K06109	RAB13
K06110	EXOC3, SEC6
K06111	EXOC4, SEC8
K06112	MAGI3
K06113	abnA
K06114	SPTA
K06115	SPTB
K06116	GPP
K06117	E3.1.3.21
K06118	SQD1, sqdB
K06119	SQD2
K06120	dhaB
K06121	dhbC
K06122	dhbE
K06123	AYR1
K06124	PHOSPHO1
K06125	COQ2
K06126	COQ6
K06127	COQ5
K06128	LYPLA1
K06129	LYPLA3
K06130	LYPLA2
K06131	clsA_B
K06132	clsC
K06133	LYS5, acpT
K06134	COQ7
K06135	pqqA
K06136	pqqB
K06137	pqqC
K06138	pqqD
K06139	pqqE
K06140	rnk
K06141	tsgA
K06142	hlpA, ompH
K06143	creD
K06144	uspB
K06145	gntR
K06146	idnR, gntH
K06147	ABCB-BAC
K06148	ABCC-BAC
K06149	uspA
K06151	E1.1.99.3A
K06152	E1.1.99.3G
K06153	bacA
K06154	lysM
K06155	gntT
K06156	gntU
K06157	idnT
K06158	ABCF3
K06159	yojI
K06160	pvdE
K06161	syrD
K06162	phnM
K06163	phnJ
K06164	phnI
K06165	phnH
K06166	phnG
K06167	phnP
K06168	miaB
K06169	miaE
K06170	PSENEN, PEN2
K06171	NCSTN
K06172	APH1
K06173	truA, PUS1
K06174	ABCE1, Rli1
K06175	truC
K06176	truD, PUS7
K06177	rluA
K06178	rluB
K06179	rluC
K06180	rluD
K06181	rluE
K06182	rluF
K06183	rsuA
K06184	ABCF1
K06185	ABCF2
K06186	bamE, smpA
K06187	recR
K06188	aqpZ
K06189	corC, tlyC
K06190	ispZ
K06191	nrdH
K06192	pqiB
K06193	phnA
K06194	nlpD
K06195	apaG
K06196	ccdA
K06197	chaB
K06198	coiA
K06199	crcB, FEX
K06200	cstA
K06201	cutC
K06202	cyaY
K06203	cysZ
K06204	dksA
K06205	mioC
K06206	sfsA
K06207	typA, bipA
K06208	aroH
K06209	pheB
K06210	NMNAT
K06211	nadR
K06212	focA
K06213	mgtE
K06214	csgG
K06215	pdxS, pdx1
K06216	rbsU
K06217	phoH, phoL
K06218	relE, stbE
K06219	smtA, cmoM
K06221	dkgA
K06222	dkgB
K06223	dam
K06224	HH
K06225	PTCH1
K06226	SMO
K06227	COS2
K06228	FU
K06229	SUFU
K06230	GLI3
K06231	HHIP
K06232	GAS1
K06233	LRP2
K06234	RAB23
K06235	ZIC2
K06236	COL1A
K06237	COL4A
K06238	COL6A
K06240	LAMA3_5
K06241	LAMA4
K06243	LAMB2
K06244	LAMB3
K06245	LAMB4
K06246	LAMC2
K06247	LAMC3
K06248	CHAD
K06249	RELN
K06250	SPP1, BNSP, OPN
K06251	VTN
K06252	TN
K06253	IBSP
K06254	AGRN
K06255	HSPG2
K06256	CD44
K06257	SDC1, CD138
K06258	SV2
K06259	CD36
K06260	GP5, CD42d
K06261	GP1BA, CD42b
K06262	GP1BB, CD42c
K06263	GP9, CD42a
K06264	GP6
K06265	DAG1
K06266	CD47
K06267	HMMR, RHAMM, CD168
K06268	PPP3R, CNB
K06269	PPP1C
K06270	PPP1R12A, MYPT1
K06271	TLN
K06272	ILK
K06273	ZYX
K06274	VASP
K06275	PARV
K06276	PDPK1
K06277	RAPGEF1, GRF2
K06278	CAV1
K06279	SHC1
K06281	hyaB, hybC
K06282	hyaA, hybO
K06283	spoIIID
K06284	abrB
K06285	mtrB
K06286	ezrA
K06287	yhdE
K06288	gerAA
K06289	gerAB
K06290	gerAC
K06291	gerBA
K06292	gerBB
K06293	gerBC
K06294	gerD
K06295	gerKA
K06296	gerKB
K06297	gerKC
K06298	gerM
K06299	gerPA
K06300	gerPB
K06301	gerPC
K06302	gerPD
K06303	gerPE
K06304	gerPF
K06305	gerQ
K06306	yaaH
K06307	yfkQ
K06308	yfkR
K06309	yfkT
K06310	yndD
K06311	yndE
K06312	yndF
K06313	ypeB
K06314	rsfA
K06315	splA
K06316	RFT1
K06317	bofA
K06318	bofC
K06319	cgeA
K06320	cgeB
K06321	cgeC
K06322	cgeD
K06323	cgeE
K06324	cotA
K06325	cotB
K06326	cotC
K06327	cotD
K06328	cotE
K06329	cotF
K06330	cotH
K06331	cotI
K06332	cotJA
K06333	cotJB
K06334	cotJC
K06335	cotM
K06336	tasA, cotN
K06337	cotS
K06338	cotSA
K06339	cotT
K06340	cotV
K06341	cotW
K06342	cotX
K06343	cotY
K06344	cotZ
K06345	coxA
K06346	jag
K06347	kapB
K06348	kapD
K06349	kbaA
K06350	kipA
K06351	kipI
K06352	phrA
K06353	phrC
K06354	phrE
K06355	phrF
K06356	phrG
K06357	phrI
K06358	phrK
K06359	rapA, spo0L
K06360	rapB
K06361	rapC
K06362	rapD
K06363	rapE
K06364	rapF
K06365	rapG
K06366	rapH
K06367	rapI
K06368	rapJ
K06369	rapK
K06370	safA
K06371	sda
K06372	sinI
K06373	spmA
K06374	spmB
K06375	spo0B
K06376	spo0E
K06377	spo0M
K06378	spoIIAA
K06379	spoIIAB
K06380	spoIIB
K06381	spoIID
K06382	spoIIE
K06383	spoIIGA
K06384	spoIIM
K06385	spoIIP
K06386	spoIIQ
K06387	spoIIR
K06388	spoIISA
K06389	spoIISB
K06390	spoIIIAA
K06391	spoIIIAB
K06392	spoIIIAC
K06393	spoIIIAD
K06394	spoIIIAE
K06395	spoIIIAF
K06396	spoIIIAG
K06397	spoIIIAH
K06398	spoIVA
K06399	spoIVB
K06400	spoIVCA
K06401	spoIVFA
K06402	spoIVFB
K06403	spoVAA
K06404	spoVAB
K06405	spoVAC
K06406	spoVAD
K06407	spoVAE
K06408	spoVAF
K06409	spoVB
K06410	spoVFA
K06411	spoVFB
K06412	spoVG
K06413	spoVK
K06414	spoVM
K06415	spoVR
K06416	spoVS
K06417	spoVID
K06418	SASP-A, sspA
K06419	SASP-B, sspB
K06420	sspC
K06421	sspD
K06422	sspE
K06423	sspF
K06424	sspG
K06425	sspH
K06426	sspI
K06427	sspJ
K06428	sspK
K06429	sspL
K06430	sspM
K06431	sspN
K06432	sspO, cotK
K06433	sspP, cotL
K06434	tlp
K06435	usd
K06436	yabG
K06437	yknT
K06438	yqfD
K06439	yraD
K06440	yraG
K06441	E1.12.7.2G
K06442	tlyA
K06443	lcyB, crtL1, crtY
K06444	lcyE, crtL2
K06445	fadE
K06446	DCAA
K06447	astD
K06448	CD1
K06449	CD2
K06450	CD3D
K06451	CD3E
K06452	CD3G
K06453	CD3Z, CD247
K06454	CD4
K06455	CD5
K06456	CD6
K06457	CD7
K06458	CD8A
K06459	CD8B
K06460	CD9, TSPAN29
K06461	ITGAM, CD11b
K06462	ITGAX, CD11c
K06463	FCGR3, CD16
K06464	ITGB2, CD18
K06465	CD19
K06466	MS4A1, CD20
K06467	CD22, SIGLEC2
K06468	FCER2, CD23
K06469	CD24
K06470	CD28
K06471	PECAM1, CD31
K06472	FCGR2A, CD32
K06473	CD33, SIGLEC3
K06474	CD34
K06475	CD37, TSPAN26
K06476	ITGA2B, CD41
K06477	SPN, CD43
K06478	PTPRC, CD45
K06479	CD48, BCM1
K06480	ITGA1, CD49a
K06481	ITGA2, CD49b
K06482	ITGA3, CD49c
K06483	ITGA4, CD49d
K06484	ITGA5, CD49e
K06485	ITGA6, CD49f
K06486	ICAM3, CD50
K06487	ITGAV, CD51
K06488	CD52
K06489	CD53, MOX44, TSPAN25
K06490	ICAM1, CD54
K06491	NCAM, CD56
K06492	CD58, LFA3
K06493	ITGB3, CD61
K06494	SELE, CD62E
K06495	SELL, CD62L
K06496	SELP, CD62P
K06497	CD63, MLA1, TSPAN30
K06498	FCGR1A, CD64
K06499	CEACAM, CD66
K06500	PSG, CD66f
K06501	CD68
K06502	CD69
K06503	TFRC, CD71
K06504	CD72
K06505	CD74, DHLAG
K06506	CD79A, IGA
K06507	CD79B, IGB
K06508	CD81, TAPA1, TSPAN28
K06509	KAI1, CD82, TSPAN27
K06510	CD83
K06511	CD84
K06512	LILR, CD85
K06513	FCAR, CD89
K06514	THY1, CD90
K06515	SLC44A1, CD92
K06516	KLRD1, CD94
K06517	CD96
K06518	cidA
K06519	SLC3A2, MDU1, CD98
K06520	CD99, MIC2
K06521	SEMA4, CD100
K06522	IGSF2_3, CD101
K06523	ICAM2, CD102
K06524	ITGAE, CD103
K06525	ITGB4, CD104
K06526	ENG, CD105
K06527	VCAM1, CD106
K06528	LAMP1_2, CD107
K06529	SEMA7, CD108
K06530	CD109
K06531	PVRL2, CD112
K06532	PROM1, CD133
K06533	CDH5, CD144
K06534	MCAM, CD146
K06535	BSG, CD147
K06536	SLAMF1, CD150
K06537	CD151, TSPAN24
K06538	CTLA4, CD152
K06539	PVR, NECL5, CD155
K06540	ADAM8, CD156a
K06541	KLRC1, NKG2A
K06542	CD160
K06543	KLRB, CD161
K06544	SELPLG, CD162
K06545	CD163
K06546	CD164, MGC24
K06547	ALCAM, CD166
K06548	SN, SIGLEC1, CD169
K06549	SIGLEC5, CD170
K06550	L1CAM, CD171
K06551	SIRPA_B1_G, CD172
K06552	CD177, PRV1
K06553	VPREB, CD179a
K06554	IGLL1, IGLL, CD179b
K06555	CD180
K06556	CD200
K06557	PROCR, CD201
K06558	MSR1, CD204
K06559	LY75, CD205
K06560	MRC, CD206, CD280
K06561	CD207
K06562	LAMP3, CD208
K06563	CLEC4L_M, DC-SIGN, CD209, CD299
K06564	IGF2R, CD222
K06565	LAG3, CD223
K06566	IFITM
K06567	CD226, DNAM1
K06568	MUC1, CD227
K06569	MFI2, CD228
K06570	LY9, CD229
K06571	TSPAN7, TM4SF2, MXS1, CD231
K06572	PLXNC, CD232
K06573	SLC4A1, AE1, CD233
K06574	ACKR1, DARC, CD234
K06575	GYPA, CD235a
K06576	GYPC, CD236
K06577	KEL, CD238
K06578	LU, CD239
K06579	RH, CD240
K06580	SLC42A, RHAG, RHBG, RHCG, CD241
K06581	ICAM4, CD242
K06582	CD244
K06583	ITGA7
K06584	ITGA8
K06585	ITGA9
K06586	ITGA10
K06587	ITGA11
K06588	ITGB5
K06589	ITGB6
K06590	ITGB7
K06591	ITGB8
K06592	PVRL3, CD113
K06593	PVRL4
K06594	ITGAD, CD11d
K06595	hemAT
K06596	chpA
K06597	chpB
K06598	chpC
K06599	chpD
K06600	chpE
K06601	flbT
K06602	flaF
K06603	flaG
K06604	flaI
K06605	iolH
K06606	iolI
K06607	iolS
K06608	iolR
K06609	iolT
K06610	iolF
K06611	E2.4.1.67
K06612	ST8SIA2
K06613	ST8SIA3
K06614	ST8SIA4
K06615	ST8SIA6
K06616	ST6GALNAC2
K06617	E2.4.1.82
K06618	RB1
K06619	ABL1
K06620	E2F3
K06621	CDKN2A, P16, INK4A
K06622	CDKN2C, P18, INK4C
K06623	CDKN2D, P19, INK4D
K06624	CDKN1B, P27, KIP1
K06625	CDKN1A, P21, CIP1
K06626	CCNE
K06627	CCNA
K06628	CDC45
K06629	DBF4, ASK
K06630	YWHAE
K06631	PLK1
K06632	WEE1
K06633	PKMYT
K06634	CCNH
K06635	PTTG
K06636	SMC1
K06637	BUB1B, BUBR1, MAD3L
K06639	CDC14
K06640	ATR
K06641	CHEK2
K06642	PRKDC
K06643	MDM2
K06644	SFN
K06645	CDC25A
K06646	CLN3
K06647	MBP1
K06648	SWI6
K06649	SWI4
K06650	CLN2
K06651	CLB5_6
K06652	FAR1
K06653	PHO81
K06654	PHO80
K06655	PHO85
K06656	PCL1
K06657	PCL2_9
K06658	PHO4
K06659	CLB3_4
K06660	CDC5
K06661	RAD9
K06662	HRAD17, RAD24
K06663	DDC1
K06664	PEX2, PXMP3
K06665	SSN6, CYC8
K06666	TUP1
K06667	CAK1
K06668	GIN4
K06669	SMC3, CSPG6
K06670	SCC1, MCD1, RAD21
K06671	STAG1_2, SCC3, IRR1
K06672	SCC2, NIPBL
K06673	SCC4
K06674	SMC2
K06675	SMC4
K06676	BRRN1, BRN1, CAPH
K06677	YCS4, CNAP1, CAPD2
K06678	YCG1, CAPG
K06679	MAD1
K06680	MAD3
K06681	LTE1
K06682	TEM1
K06683	CDC15
K06684	DBF2
K06685	MOB1, Mats
K06686	DBF20
K06687	NET1, ESC5
K06688	UBE2C, UBC11
K06689	UBE2D, UBC4, UBC5
K06691	RPN13
K06692	PSMD5
K06693	PSMD9, RPN4
K06694	PSMD10
K06695	PSMC3IP
K06696	PSME1
K06697	PSME2
K06698	PSME3
K06699	PSME4
K06700	PSMF1
K06702	CD93
K06704	ADAM10, CD156c
K06706	CD248, CD164L1
K06707	BTLA, CD272
K06708	PDCD1LG2, CD273
K06709	KDM4, JMJD2, JHDM3
K06710	ICOSLG, ICOSL, CD275
K06711	PH-4
K06712	BTN, CD277
K06713	ICOS, AILIM, CD278
K06714	rocR
K06715	PTGDR2, GPR44, CD294
K06716	ART1, CD296
K06717	ART4, DO, CD297
K06718	ectA
K06719	CD300
K06720	ectC
K06721	CLEC10A, CLECSF13, CLECSF14, CD301
K06722	CD302
K06723	CLEC4C, CLECSF11, CLECSF7, CD303
K06724	NRP1, CD304
K06725	LAIR, CD305_6
K06726	rbsD
K06727	FCRL, IRTA, CD307
K06728	KLRK1, CD314
K06729	PTGFRN, CD315
K06730	IGSF8, CD316
K06731	BST2, CD317
K06732	CDCP1, CD318
K06733	SLAMF7, CD319
K06734	CD320
K06735	JAM2, CD322
K06736	CDH2, CDHN, CD325
K06737	EPCAM, TACSTD1, CD326
K06738	SIGLEC6, CD327
K06739	SIGLEC7, CD328
K06740	SIGLEC9, CD329
K06741	NCR1, CD335
K06742	NCR2, CD336
K06743	NCR3, CD337
K06744	PDCD1, PD1, CD279
K06745	PDL1, CD274
K06746	B7H3, CD276
K06747	B7H4, VTCN1
K06748	SIGLEC8
K06749	SIGLEC10
K06750	SIGLEC11
K06751	MHC1
K06752	MHC2
K06753	ROBO1
K06754	ROBO2
K06755	ROBO3
K06756	NRCAM
K06757	NFASC
K06758	CHL1
K06759	CNTN1
K06760	CNTN2
K06761	CNTN3
K06762	CNTN4
K06763	CNTN5
K06764	CNTN6
K06765	DCC
K06766	NEO1
K06767	DSCAM
K06768	DSCAML1
K06769	ICAM5, TLCN
K06770	MPZ
K06771	MAG, GMA, SIGLEC4
K06772	LSAMP, LAMP
K06773	OPCML, OBCAM
K06774	HNT
K06775	NEGR1
