	Rhizobiales	Chthoniobacterales	Subgroup_6_or	Gaiellales	Solirubrobacterales	Pyrinomonadales	Gemmatales	Bacillales	Myxococcales	Sphingomonadales	Betaproteobacteriales	Bacteria_unclassified	Rokubacteriales	Micromonosporales	Gemmatimonadales	MB-A2-108_or	Chitinophagales	Deltaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Steroidobacterales	Pirellulales	Microtrichales	Solibacterales	KD4-96_or	Nitrososphaerales	Corynebacteriales	Tepidisphaerales	Acidobacteriales	Subgroup_6_unclassified	Dongiales	Pedosphaerales	IMCC26256	Rubrobacterales	Isosphaerales	Subgroup_7	Actinobacteria_unclassified	11-24	Streptomycetales	TK10_or	Rhodospirillales	Pseudonocardiales	Armatimonadetes_order	Frankiales	Entotheonellales	Azospirillales	SBR1031	Thermomicrobiales	Blastocatellales	Elsterales	Subgroup_5_or	Clostridiales	Gammaproteobacteria_Incertae_Sedis	Desulfuromonadales	Propionibacteriales	Chloroflexales	Micrococcales	Tistrellales	Desulfarculales	Subgroup_17_or	Subgroup_25_or	Thermoleophilia_order	Streptosporangiales	Thermoleophilia_unclassified	Gammaproteobacteria_unclassified	Ktedonobacterales	Xanthomonadales	Reyranellales	Diplorickettsiales	Caulobacterales	Cytophagales	RCP2-54	Unknown_Order	Chlamydiales	PLTA13	Latescibacteria_or	Thermoanaerobaculales	Planctomycetales	Oligoflexales	CCD24	Babeliales	DS-100	Subgroup_2	Pseudomonadales	Acetobacterales	Ardenticatenales	S085	Chloroflexi_unclassified	Acidimicrobiia_unclassified	Legionellales	Subgroup_22_or	OM190_or	S0134_terrestrial_group_or	NB1-j	Proteobacteria_unclassified	Phycisphaerales	C0119	Sphingobacteriales	Gitt-GS-136_or	Chthonomonadales	Anaerolineales	Opitutales	Alphaproteobacteria_order	Nitrospirales	Rhodobacterales	Planctomycetacia_order	Subgroup_11_or	Bdellovibrionales	Verrucomicrobiales	RBG-13-54-9	Acidimicrobiia_order	JG30-KF-CM66_or	Kineosporiales	Caldilineales	Actinomarinales	Subgroup_18_or	Acidobacteria_unclassified	Fimbriimonadales	Coxiellales	Erysipelotrichales	BRC1_or	Anaerolineae_unclassified	OLB14_or	Longimicrobiales	Lineage_IIa_or	Planctomycetacia_unclassified	mle1-8	Latescibacterales	Selenomonadales	Pla4_lineage_or	Vampirovibrionales	Kallotenuales	Planctomycetes_unclassified	Verrucomicrobiae_unclassified	Micropepsales	Armatimonadales	Rickettsiales	S-70	Bacteroidia_unclassified	Flavobacteriales	Nostocales	BD2-11_terrestrial_group_or	Sericytochromatia_or	0319-7L14_or	CCM11a	Blastocatellia_(Subgroup_4)_unclassified	Obscuribacterales	Holosporales	Fibrobacterales	AKAU4049_or	Nitrosococcales	MBNT15	Lineage_IIb_or	R7C24	Parcubacteria_unclassified	Firmicutes_unclassified	AT-s3-28_or	AD3_or	Syntrophobacterales	SJA-28	FBP_or	S-BQ2-57_soil_group	OPB41	Acidiferrobacterales	Deltaproteobacteria_Incertae_Sedis	Chloroflexia_unclassified	Phycisphaerae_unclassified	Bacilli_unclassified	Pla1_lineage	Dehalococcoidia_unclassified	Pla3_lineage_or	WS2_or	Parvibaculales	JG36-GS-52	MVP-88	Armatimonadetes_unclassified	Salinisphaerales	Parcubacteria_or	vadinHA49_or	Bacteroidetes_unclassified	Acidimicrobiales	Woesearchaeia_or	Oxyphotobacteria_unclassified	Ignavibacteria_unclassified	Omnitrophales	Anaeroplasmatales	Subgroup_15_or	GAL15_or	Oxyphotobacteria_Incertae_Sedis	OPB56	Euzebyales	Paracaedibacterales	Clostridia_unclassified	Rhodothermales	Micavibrionales	Omnitrophicaeota_or	Candidatus_Woesebacteria	UA11	Cyanobacteria_unclassified	Desulfobacterales	Subgroup_13	Bacteroidales	Rhodovibrionales	Patescibacteria_order	Saccharimonadales	KI89A_clade	WS4_or	Lineage_IV	Chitinivibrionia_order	Lineage_IIc_or	Anaerolineae_or	Oceanospirillales	Melainabacteria_unclassified	Gracilibacteria_unclassified	Gastranaerophilales	Subgroup_20_or	EC3	Dadabacteriales	Candidatus_Peribacteria	Euryarchaeota_unclassified	Subgroup_12	Enterobacteriales	Methylacidiphilales	Sneathiellales	Acidithiobacillales	Latescibacteria_unclassified	BD7-11_or	Methanobacteriales	Puniceispirillales	Candidatus_Kaiserbacteria	Leptolyngbyales	4-29-1_or	Thermoanaerobacterales	P2-11E_or	Hydrogenedentiales	SJA-15	Cellvibrionales	Lactobacillales	Archaea_unclassified	ABY1_unclassified	Thermodesulfovibrionia_order	PB19	Kryptoniales	Acidobacteriia_unclassified	028H05-P-BN-P5_or	SHA-26_or	Thermoplasmata_unclassified	WPS-2_or	Thalassobaculales	SAR324_clade(Marine_group_B)	Desulfovibrionales	Candidatus_Magasanikbacteria	Margulisbacteria_or	Omnitrophicaeota_unclassified	NRL2	Gemmatimonadetes_unclassified	Berkelbacteria_or	NC10_unclassified	Candidatus_Moranbacteria	Subgroup_9_or	SAR202_clade	Patescibacteria_unclassified	Methylococcales	Ignavibacteriales	Nanoarchaeaeota_unclassified	Candidatus_Adlerbacteria	WCHB1-41	Caedibacterales	Candidatus_Azambacteria	Elusimicrobia_unclassified	Deinococcales	Bacteroidetes_VC2.1_Bac22	Candidatus_Amesbacteria	Subgroup_19_or	Candidatus_Nomurabacteria	Gammaproteobacteria_order	Candidatus_Zambryskibacteria	Aeromonadales	FFCH16263_or	Candidatus_Yanofskybacteria	Candidatus_Falkowbacteria	Catenulisporales	Mollicutes_unclassified	Candidatus_Woykebacteria	Mollicutes_RF39	Subgroup_21_or	Candidatus_Doudnabacteria	KIST-JJY010_or	WD260	Fibrobacteres_unclassified	CG2-30-50-142	1-20	Candidatus_Pacebacteria	CHAB-XI-27	CCM19a	Actinomycetales	JG36-TzT-191	Limnochordales	Competibacterales	Candidatus_Terrybacteria	Nitrososphaeria_unclassified	SM1A07	Alphaproteobacteria_Incertae_Sedis	Methanocellales	PeM15	RD017	Phormidesmiales	Candidatus_Jorgensenbacteria	Candidatus_Buchananbacteria	Candidatus_Komeilibacteria
ca4a	0.10723172321181641	0.011690825072080252	0.11955448477427945	0.05118685572100015	0.05008096686283041	0.0643390339270901	0.026659820688020995	0.01560093210632329	0.027252261147754735	0.016864805087088763	0.03230775307081645	0.02219676922469306	0.009637031478336418	0.008452150558868827	0.01560093210632328	0.01248074568505864	0.011098384612346439	0.012046289347920515	0.009637031478336397	0.018444646313045553	0.015205971799834085	0.009202575141198294	0.007701725976539356	0.008175678344326389	0.0319127927643272	0.002883210237371142	0.004739523677870374	0.0009874007662229946	0.008570638650815586	0.007662229945890438	0.005766420474742293	0.005252972076306332	0.00971602353963426	0.0020537935937438283	0.0036336348197006183	0.003831114972945212	0.005410956198902011	0.004384059402030097	0.004423555432679015	0.006832813302263122	0.009360559263793975	0.005094987953710654	0.0026857300841265433	0.006990797424858806	0.004621035585923616	0.005371460168253093	0.004384059402030097	0.006161380781231487	0.0023697618389351863	0.0037521229116473783	0.0027252261147754616	0.005331964137604171	0.009992495754176697	0.005529444290848771	0.0032386745132114182	0.008333662466922066	0.0029227062680200616	0.004028595126189818	0.003001698329317901	0.001500849164658952	0.002290769777637347	0.0017378253485524707	0.0017378253485524707	0.0034361546664560157	3.9496030648919786e-05	0.0014218571033611123	0.0022512737469884262	0.003041194359966819	0.00312018642126466	0.0030806903906157404	0.00537146016825309	0.0023302658082862667	0.0022117777163395066	0.005292468106955251	0.0028832102373711433	0.0028832102373711433	0.0033571626051581787	0.0021327856550416675	0.002725226114775464	0.0019353055017970696	0.0010663928275208342	0.00019748015324459894	0.0013823610727121925	0.0011848809194675936	0.0022117777163395066	0.0014218571033611123	0.0012243769501165134	0.0011848809194675936	0.0020142975630949088	0.0024092578695841054	0.0015798412259567915	0.003120186421264661	3.9496030648919786e-05	0.0012243769501165134	0.0014218571033611123	0.0009874007662229946	0.0006319364903827166	0.0012638729807654331	0.0006714325210316364	0.00185631344049923	0.0009084087049251551	0.0003159682451913583	0.003949603064891978	0.0011848809194675936	0.00047395236778703746	0.0006714325210316364	0.0005924404597337968	0.0005134483984359572	0.0006319364903827166	0.0007899206129783957	0.0006714325210316364	0.0003159682451913583	0.0009479047355740749	0.0038311149729452175	0.0003949603064891978	0.0006319364903827166	0.0005134483984359572	0.00015798412259567914	0.00011848809194675935	0.0002369761838935187	0.0005134483984359572	0.000750424582329476	0.0006714325210316364	0.0005924404597337968	0.0003554642758402781	0.0003159682451913583	0.000750424582329476	0.00019748015324459894	0.00023697618389351873	7.899206129783957e-05	0.0003554642758402781	0.0006714325210316364	0.00011848809194675935	7.899206129783957e-05	3.9496030648919786e-05	0.00015798412259567914	0.0003554642758402781	0.0003554642758402781	0.0002764722145424385	3.9496030648919786e-05	0.0005134483984359572	0.00011848809194675935	0.00023697618389351873	0.0003554642758402781	3.9496030648919786e-05	0.00015798412259567914	0.00015798412259567914	7.899206129783957e-05	0.0003159682451913583	0.0002369761838935187	0.00011848809194675935	0.0003159682451913583	0.0	3.9496030648919786e-05	0.00011848809194675935	0.00019748015324459894	0.0	0.00023697618389351873	0.00011848809194675935	3.9496030648919786e-05	0.0	0.00011848809194675935	7.899206129783957e-05	0.00015798412259567914	3.9496030648919786e-05	7.899206129783957e-05	7.899206129783957e-05	3.9496030648919786e-05	0.00011848809194675935	0.00011848809194675935	7.899206129783957e-05	0.0	7.899206129783957e-05	0.00011848809194675935	0.0	0.0	0.0	3.9496030648919786e-05	7.899206129783957e-05	0.0	7.899206129783957e-05	3.9496030648919786e-05	3.9496030648919786e-05	0.0	0.0	0.00019748015324459894	0.00011848809194675935	3.9496030648919786e-05	3.9496030648919786e-05	3.9496030648919786e-05	3.9496030648919786e-05	0.0	0.00019748015324459894	7.899206129783957e-05	3.9496030648919786e-05	0.0	0.0	0.0	0.00015798412259567914	3.9496030648919786e-05	0.0	7.899206129783957e-05	0.0	0.0	0.0	7.899206129783957e-05	7.899206129783957e-05	0.0	3.9496030648919786e-05	0.0	0.00011848809194675935	0.0	3.9496030648919786e-05	0.0	3.9496030648919786e-05	0.0	0.0	0.0	0.0	0.0	3.9496030648919786e-05	0.0	3.9496030648919786e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9496030648919786e-05	0.0	0.0	3.9496030648919786e-05	0.0	3.9496030648919786e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9496030648919786e-05	0.0	3.9496030648919786e-05	0.0	0.0	0.0	3.9496030648919786e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.9496030648919786e-05	0.0	0.0	0.0	3.9496030648919786e-05	0.0	3.9496030648919786e-05	0.0	0.0	0.0	0.0	3.9496030648919786e-05	3.9496030648919786e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca4b	0.09732782967629862	0.011659062929973206	0.12433919907306892	0.052357158374973095	0.049786371207183995	0.07049750162937236	0.028495908465493887	0.013831559128104859	0.023861249909479566	0.01556955608661018	0.027880367876023077	0.022014628141067725	0.012564269679194728	0.008653776522557752	0.013252226808603084	0.01263668621913245	0.009522775001810414	0.010319356941125353	0.007965819393149396	0.015388514736765876	0.01774205228474191	0.010065899051343327	0.00651748859439496	0.012129770439568397	0.04558621189079591	0.0036932435368238104	0.0059381562748931855	0.0006155405894706351	0.009305525381997248	0.005901948004924325	0.005177782605547107	0.004417408936201028	0.008762401332464335	0.002244912738069375	0.0036570352668549495	0.004598450286045333	0.007024404373959012	0.005395032225360272	0.0033311608371352015	0.00572090665508002	0.008472735172713448	0.005974364544862046	0.0027880367876022883	0.006481280324426099	0.003910493156636976	0.005358823955391411	0.006770946484176986	0.005684698385111159	0.0021362879281627925	0.002824245057571149	0.002534578897820262	0.005431240495329133	0.007422695343616482	0.005793323195017742	0.003512202186979506	0.007603736693460786	0.002534578897820262	0.0033311608371352015	0.003946701426605837	0.0012310811789412702	0.001919038308349627	0.0015207473386921572	0.002534578897820262	0.0030052864074154536	3.620826996886089e-05	0.0007603736693460786	0.001919038308349627	0.0027518285176334274	0.0030777029473531754	0.0016655804185676008	0.003765660076761532	0.0024621623578825404	0.0032949525671663407	0.004163951046419002	0.0038742848866681148	0.002896661597508871	0.0027880367876022883	0.001919038308349627	0.00202766311825621	0.0021362879281627925	0.000977623289159244	7.241653993772178e-05	0.0010862480990658267	0.0006155405894706351	0.003548410456948367	0.0017017886885364617	0.0017379969585053225	0.0017379969585053225	0.0017742052284741834	0.0024983706278514013	0.0016655804185676008	0.0023535375479759577	0.00021724961981316532	0.0010500398290969658	0.0017017886885364617	0.0009052067492215222	0.0007603736693460786	0.0027156202476645666	0.0005793323195017742	0.003512202186979506	0.0008689984792526613	0.000325874429719748	0.0033673691071040624	0.0011586646390035484	0.0002896661597508871	0.0006155405894706351	0.00039829096965746975	0.0005793323195017742	0.0008689984792526613	0.0004707075095951915	0.0009052067492215222	0.0004707075095951915	0.001303497718878992	0.0034035773770729233	0.0007603736693460786	0.0008689984792526613	0.0005069157795640525	0.0004707075095951915	7.241653993772178e-05	0.000325874429719748	0.00043449923962633063	0.000651748859439496	0.00039829096965746975	0.00043449923962633063	0.00021724961981316532	0.00018104134984430444	0.00039829096965746975	0.00021724961981316532	0.00039829096965746975	0.00021724961981316532	0.0006155405894706351	0.00043449923962633063	0.0	7.241653993772178e-05	0.00014483307987544355	0.00021724961981316532	0.0002896661597508871	0.00014483307987544355	0.00018104134984430444	0.0	0.00043449923962633063	3.620826996886089e-05	0.00010862480990658267	0.00047070750959519157	0.0002896661597508871	0.00010862480990658267	0.00014483307987544355	0.00010862480990658267	0.000325874429719748	0.00010862480990658267	3.620826996886089e-05	0.00021724961981316534	0.00018104134984430444	0.0002896661597508871	3.620826996886089e-05	0.00014483307987544355	0.0	3.620826996886089e-05	0.00018104134984430444	0.00010862480990658267	0.000325874429719748	3.620826996886089e-05	7.241653993772178e-05	0.00010862480990658267	0.0	0.00010862480990658267	0.0	0.00014483307987544355	0.00018104134984430444	7.241653993772178e-05	0.00018104134984430444	0.0	0.00018104134984430444	0.0	3.620826996886089e-05	3.620826996886089e-05	7.241653993772178e-05	0.00010862480990658267	0.00010862480990658267	0.0	0.0	0.0	0.00010862480990658267	0.00010862480990658267	0.0	0.00014483307987544355	0.00010862480990658266	0.0	0.00014483307987544355	0.0	0.0	0.0	0.00010862480990658267	3.620826996886089e-05	0.00010862480990658267	3.620826996886089e-05	0.0	0.0	3.620826996886089e-05	0.0	0.0	0.0	0.0	3.620826996886089e-05	7.241653993772178e-05	3.620826996886089e-05	0.0	0.0	0.0	0.0	0.0	3.620826996886089e-05	0.00010862480990658267	0.0	0.0	0.0	0.0	3.620826996886089e-05	0.0	0.0	0.0	0.0	0.0	3.620826996886089e-05	3.620826996886089e-05	0.0	0.0	0.0	7.241653993772178e-05	0.0	0.0	0.0	0.0	7.241653993772178e-05	0.0	7.241653993772178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.620826996886089e-05	3.620826996886089e-05	3.620826996886089e-05	0.0	0.0	0.0	0.0	0.0	3.620826996886089e-05	3.620826996886089e-05	0.0	3.620826996886089e-05	3.620826996886089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.620826996886089e-05	0.0	3.620826996886089e-05	0.0	0.0	0.0	3.620826996886089e-05	0.0	3.620826996886089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca5a	0.15346981785338037	0.14936775553213943	0.04881077826283314	0.05468161975011298	0.04117115760951384	0.046477495107632154	0.03793466807165458	0.0753048321541466	0.019193135631491845	0.017988860454613894	0.008542827035977727	0.014714737317477125	0.01877916603944002	0.013698630136986311	0.010010537407797698	0.0057203070901701	0.010311606202017175	0.009671835014300781	0.007601987054041836	0.004666566310401926	0.0052687038988408815	0.003198855938581968	0.009370766220081301	0.005456871895228059	0.0007150383862712629	0.008806262230919768	0.007827788649706445	0.01610718049074214	0.0029354207436399233	0.0018816799638717448	0.006698780671383403	0.0071503838627126216	0.001806412765316875	0.008580460635255157	0.003951527924130664	0.0024838175523107056	0.005080535902453709	0.004628932711124489	0.0036504591299111864	0.0013548095739876562	0.0022956495559235293	0.003085955140749663	0.007300918259822364	0.0054945054945054915	0.004064428721962968	0.0032741231371368387	0.002596718350143009	0.004628932711124491	0.005193436700286011	0.005795574288724974	0.004327863916905012	0.003575191931356317	0.004478398314014751	0.001731145566762006	0.002935420743639924	0.0029730543429173574	0.002747252747252748	0.0035375583320788806	0.0035375583320788823	0.003575191931356315	0.002483817552310704	0.0034999247328014464	0.002258015956646095	0.0019193135631491813	0.005193436700286009	0.0022203823573686593	0.002634351949420443	0.0015806111696522666	0.00222038235736866	0.0007526719855486978	0.0013548095739876567	0.0012042751768779167	0.002897787144362491	0.00026343519494204424	0.0011666415776004821	0.0006397711877163931	0.0018816799638717457	0.0012419087761553521	0.00037633599277434894	0.0012795423754327871	0.0016935119674845712	0.0033870239349691406	0.00011290079783230468	0.0011290079783230472	0.0004516031913292187	0.0004516031913292187	0.0007903055848261327	0.0008655727833810024	0.00033870239349691406	0.0007150383862712629	0.0004892367906066536	7.52671985548698e-05	0.0007526719855486978	0.0007903055848261327	0.0006397711877163932	0.0007526719855486978	0.00045160319132921866	3.76335992774349e-05	0.001166641577600482	0.0004892367906066536	0.0006397711877163931	0.0012042751768779167	3.76335992774349e-05	0.00018816799638717447	0.0004516031913292187	0.0008279391841035677	0.0003010687942194791	0.00037633599277434894	0.00026343519494204424	0.0003010687942194791	0.00011290079783230469	0.0004139695920517838	0.00022580159566460935	0.0	0.00026343519494204424	0.00026343519494204424	0.00026343519494204424	0.0004892367906066536	0.0001505343971097396	0.00037633599277434894	0.00037633599277434894	0.00018816799638717447	0.0	0.0001505343971097396	0.00011290079783230469	0.00033870239349691406	3.76335992774349e-05	0.00018816799638717447	0.0001505343971097396	0.00018816799638717447	0.0	0.00018816799638717447	0.000338702393496914	0.0001505343971097396	7.52671985548698e-05	0.00018816799638717447	3.76335992774349e-05	0.00018816799638717447	3.76335992774349e-05	0.0004139695920517838	0.0	0.0	0.0	0.0	0.00022580159566460935	0.00018816799638717447	0.0004516031913292187	3.76335992774349e-05	0.0	0.0	0.00026343519494204424	0.00011290079783230469	0.00011290079783230468	7.52671985548698e-05	0.00018816799638717447	7.52671985548698e-05	0.00011290079783230469	3.76335992774349e-05	7.52671985548698e-05	3.76335992774349e-05	0.00011290079783230468	0.0	3.76335992774349e-05	0.0	0.00011290079783230469	0.00011290079783230469	3.76335992774349e-05	3.76335992774349e-05	0.0	7.52671985548698e-05	3.76335992774349e-05	7.52671985548698e-05	3.76335992774349e-05	3.76335992774349e-05	3.76335992774349e-05	3.76335992774349e-05	3.76335992774349e-05	3.76335992774349e-05	3.76335992774349e-05	0.00011290079783230468	0.0	3.76335992774349e-05	0.0	0.0	0.0	3.76335992774349e-05	0.0	3.76335992774349e-05	0.0	0.0	3.76335992774349e-05	3.76335992774349e-05	3.76335992774349e-05	0.0	7.52671985548698e-05	3.76335992774349e-05	0.0	0.0	0.0	0.00011290079783230469	0.0001505343971097396	0.0	0.0	0.0	7.52671985548698e-05	7.52671985548698e-05	0.0	0.0	0.0	0.0	3.76335992774349e-05	0.0	0.0	7.52671985548698e-05	0.0	0.0	0.0	3.76335992774349e-05	0.0	0.0	0.0	3.76335992774349e-05	0.0	0.0	7.52671985548698e-05	0.0	0.0	3.76335992774349e-05	0.0	3.76335992774349e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00026343519494204424	7.52671985548698e-05	3.76335992774349e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52671985548698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76335992774349e-05	3.76335992774349e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca5b	0.13922233300099496	0.13810568295114573	0.0587437686939183	0.05292123629112667	0.04183449651046863	0.04358923230309075	0.03992023928215365	0.07377866400797614	0.01926221335992027	0.0190628115653041	0.009411764705882364	0.01467597208374879	0.016709870388833502	0.014675972083748766	0.00929212362911267	0.005663010967098709	0.011804586241276184	0.009451645064805588	0.007896311066799607	0.006021934197407778	0.006699900299102697	0.0034297108673978097	0.010049850448654052	0.006580259222333004	0.00035892323030907274	0.008693918245264208	0.00781655034895315	0.016630109670987037	0.0033898305084745788	0.003150548354935195	0.007936191425722841	0.007218344965104692	0.0019142572283150547	0.008295114656031916	0.0048255234297108675	0.0029910269192422773	0.005663010967098705	0.003509471585244268	0.004466600199401799	0.0013160518444666	0.0018344965104685937	0.003748753738783652	0.00729810568295115	0.005862412761714857	0.004187437686939184	0.004346959122632107	0.002113659022931207	0.0048654037886341015	0.0051445663010967115	0.007298105682951148	0.005184446660019947	0.0035094715852442685	0.004785643070787639	0.0020737786640079767	0.002751744765702894	0.002711864406779662	0.002831505483549354	0.003549351944167499	0.00239282153539382	0.003668993020937189	0.00247258225324028	0.0024725822532402804	0.002113659022931207	0.0028713858424725845	0.00542372881355933	0.0015154536390827515	0.003230309072781656	0.002831505483549355	0.002113659022931207	0.0009970089730807574	0.001036889332003988	0.0013559322033898306	0.0016749750747756724	0.0004785643070787637	0.0011166500498504483	0.0013958125623130607	0.001874376869391824	0.0015553339980059816	0.00019940179461615153	0.001914257228315054	0.0015553339980059818	0.0030707876370887344	0.00019940179461615153	0.0013958125623130604	0.0005583250249252242	0.0005583250249252242	0.0007976071784646059	0.0007577268195413755	0.0008773678963110666	0.0007178464606181455	0.001076769690927218	0.00011964107676969092	0.0009970089730807579	0.0007178464606181453	0.0007577268195413755	0.0010767696909272182	0.0006779661016949151	0.0002791625124626122	0.0010368893320039877	0.00011964107676969092	0.0005583250249252242	0.001794616151545364	0.0	0.0	0.0004785643070787637	0.0005982053838484546	0.00031904287138584246	0.0004785643070787636	0.00035892323030907274	0.000398803589232303	0.00019940179461615153	0.0007178464606181455	0.00019940179461615153	0.0	0.00015952143569292123	0.00035892323030907274	0.00031904287138584246	0.000797607178464606	0.0004386839481555334	0.00035892323030907274	0.00011964107676969092	0.00011964107676969092	7.976071784646061e-05	0.00015952143569292123	0.00023928215353938184	0.00015952143569292123	0.00015952143569292123	0.0003988035892323031	0.00015952143569292123	0.00015952143569292123	3.988035892323031e-05	0.00023928215353938184	0.00031904287138584246	0.00031904287138584246	0.00015952143569292123	0.00031904287138584246	7.976071784646061e-05	0.00015952143569292123	3.988035892323031e-05	0.00023928215353938184	3.988035892323031e-05	0.0002791625124626122	0.0	3.988035892323031e-05	0.00011964107676969092	0.00015952143569292123	0.0004785643070787636	3.988035892323031e-05	0.0	0.0	0.00011964107676969092	0.0	0.00011964107676969092	3.988035892323031e-05	3.988035892323031e-05	7.976071784646061e-05	0.00015952143569292123	0.00015952143569292123	7.976071784646061e-05	0.0	0.00015952143569292123	3.988035892323031e-05	3.988035892323031e-05	0.0	3.988035892323031e-05	0.00015952143569292123	0.00023928215353938184	0.0	0.0	7.976071784646061e-05	0.00015952143569292123	0.00015952143569292123	7.976071784646061e-05	0.0	0.0	0.0	3.988035892323031e-05	0.0	3.988035892323031e-05	3.988035892323031e-05	3.988035892323031e-05	3.988035892323031e-05	0.0	3.988035892323031e-05	0.00011964107676969092	0.0	3.988035892323031e-05	3.988035892323031e-05	0.0	0.0	7.976071784646061e-05	0.0	0.0	0.0	0.0	0.0	0.00011964107676969092	7.976071784646061e-05	3.988035892323031e-05	0.00011964107676969092	0.00011964107676969092	0.0	0.0	0.0	3.988035892323031e-05	0.0	0.00011964107676969092	0.0	3.988035892323031e-05	0.0	0.0	7.976071784646061e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.976071784646061e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.988035892323031e-05	3.988035892323031e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.988035892323031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.988035892323031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.988035892323031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
