	Vicinamibacterales_family	Chthoniobacteraceae	Xanthobacteraceae	Sphingomonadaceae	Vicinamibacteraceae	Pyrinomonadaceae	Bacillales_unclassified	Bacteria_unclassified	Chitinophagaceae	Gemmatimonadaceae	Micromonosporaceae	Comamonadaceae	Nitrososphaeraceae	Rhizobiaceae	Unknown_Family	Planococcaceae	Pirellulaceae	Gemmataceae	Rokubacteriales_fa	Steroidobacteraceae	Gaiellales_family	Pseudomonadaceae	Isosphaeraceae	Micrococcaceae	Solirubrobacteraceae	Nitrosomonadaceae	Bacillaceae	Acidobacteriales_family	Nocardioidaceae	Polyangiaceae	Reyranellaceae	67-14	Elsterales_family	Haliangiaceae	Diplorickettsiaceae	Xanthomonadaceae	Subgroup_17_fa	Caulobacteraceae	Paenibacillaceae	Hyphomicrobiaceae	Beijerinckiaceae	WD2101_soil_group	KD4-96_fa	Pseudonocardiaceae	Streptomycetaceae	Nitrospiraceae	Bryobacteraceae	Mycobacteriaceae	TK10_fa	Blastocatellaceae	Dongiaceae	11-24_fa	Oxalobacteraceae	Thermoanaerobaculaceae	Gaiellales_unclassified	IMCC26256_fa	Gaiellaceae	Microscillaceae	Subgroup_7_fa	Pedosphaeraceae	Methyloligellaceae	Gammaproteobacteria_unclassified	Burkholderiaceae	Desulfobacterota_family	Myxococcaceae	Planctomycetales_family	Rhizobiales_unclassified	Acidothermaceae	Rhizobiales_Incertae_Sedis	Alphaproteobacteria_family	Solibacteraceae	Alphaproteobacteria_unclassified	Acetobacteraceae	Alicyclobacillaceae	MB-A2-108_fa	Devosiaceae	Vicinamibacterales_unclassified	Subgroup_25_fa	Subgroup_5_fa	Moraxellaceae	Vermiphilaceae	CCD24_fa	Rhodanobacteraceae	BIrii41	Hyphomonadaceae	Micropepsaceae	Azospirillales_family	Babeliales_unclassified	Microbacteriaceae	TRA3-20	Rubinisphaeraceae	Roseiflexaceae	PLTA13_fa	Streptosporangiaceae	A4b	Sphingobacteriaceae	Burkholderiales_unclassified	Anaeromyxobacteraceae	RCP2-54_fa	bacteriap25_fa	0319-6G20_fa	Actinobacteriota_unclassified	Entotheonellaceae	Acidimicrobiia_unclassified	Subgroup_2_fa	SC-I-84	Verrucomicrobiaceae	S085_fa	Latescibacterota_fa	Acidobacteriales_unclassified	Nocardiaceae	Acidobacteriaceae_(Subgroup_1)	Flavobacteriaceae	Microtrichales_unclassified	Solirubrobacterales_unclassified	Actinobacteria_unclassified	A21b	Parachlamydiaceae	NB1-j_fa	Koribacteraceae	Bacilli_unclassified	Spirosomaceae	Sandaracinaceae	Labraceae	Iamiaceae	Armatimonadota_family	DS-100_fa	Bdellovibrionaceae	Kineosporiaceae	OM190_fa	JG30-KF-CM45	Rhizobiales_family	Microtrichales_family	Ilumatobacteraceae	Legionellaceae	AD3_fa	Chthonomonadales_fa	Frankiaceae	Acidobacteriae_unclassified	Phaselicystidaceae	WX65	Rhodospirillales_family	Azospirillaceae	Sumerlaeaceae	Intrasporangiaceae	KF-JG30-B3	Lachnospiraceae	Holosporaceae	Weeksellaceae	Polyangia_unclassified	Geodermatophilaceae	Inquilinaceae	Xiphinematobacteraceae	Vicinamibacterales_fa	Clostridiaceae	Geminicoccaceae	Nannocystaceae	Chlamydiales_unclassified	Thermomonosporaceae	Rubritaleaceae	Gitt-GS-136_fa	Rhodocyclaceae	UBA12409	Chloroflexi_unclassified	JG30-KF-CM66_fa	RBG-13-54-9_fa	Subgroup_11_fa	Thermoleophilia_family	Acidimicrobiia_family	Elsterales_unclassified	Sphingobacteriales_unclassified	Planctomycetota_unclassified	Coxiellaceae	env.OPS_17	C0119_fa	Subgroup_22_fa	Amb-16S-1323	Terrimicrobiaceae	Anaerolineaceae	Phycisphaeraceae	Frankiales_unclassified	Fimbriimonadaceae	Chitinophagales_family	A0839	Alcaligenaceae	Lineage_IIa_fa	MBNT15_fa	Ktedonobacteraceae	Run-SP154_fa	Opitutaceae	Cellulomonadaceae	Blfdi19_fa	Sutterellaceae	Subgroup_13_fa	cvE6	Rubrobacteriaceae	Sporichthyaceae	Polyangiales_unclassified	Caldilineaceae	Chthonomonadaceae	R7C24_fa	Longimicrobiaceae	Thermoactinomycetaceae	Thermoleophilia_unclassified	Desulfobacterota_unclassified	Methylomonadaceae	Corynebacteriaceae	Abditibacteriaceae	Simkaniaceae	Obscuribacteraceae	AKYH767	Brevibacillaceae	Saprospiraceae	Hungateiclostridiaceae	D05-2	OLB14_fa	Hymenobacteraceae	Latescibacteraceae	Cytophagaceae	Sericytochromatia_fa	CPla-3_termite_group	SBR1031_fa	Fibrobacteraceae	Rhodobacteraceae	Enterobacteriaceae	Planctomycetes_family	Nakamurellaceae	mle1-27_fa	Microtrichaceae	Gimesiaceae	Pla1_lineage_fa	SM2D12	S0134_terrestrial_group_fa	Verrucomicrobiae_unclassified	AT-s3-28_fa	JG30-KF-AS9	Proteobacteria_unclassified	Subgroup_18_fa	Babeliales_fa	Paracaedibacteraceae	Babeliaceae	Methylophilaceae	Acidimicrobiaceae	Acidobacteriota_unclassified	Firmicutes_unclassified	Rhodomicrobiaceae	Elsteraceae	Armatimonadales_fa	Geobacteraceae	Pla4_lineage_fa	Parcubacteria_unclassified	WPS-2_fa	URHD0088	AKYG1722	Competibacteraceae	SJA-28_fa	BD2-11_terrestrial_group_fa	Vampirovibrionaceae	P9X2b3D02_fa	JG36-TzT-191_fa	Sporolactobacillaceae	Oligoflexales_family	Caloramatoraceae	Lineage_IIb_fa	WS2_fa	Promicromonosporaceae	Chthoniobacterales_unclassified	Oligoflexales_fa	Acidiferrobacteraceae	P2-11E_fa	Symbiobacteraceae	Rhodospirillaceae	Peptostreptococcaceae	Bacteroidia_unclassified	Elev-16S-1166_fa	vadinHA49_fa	Enterobacterales_unclassified	mle1-8_fa	AB1	Xanthomonadales_unclassified	MVP-88_fa	AKIW781	Planctomycetales_unclassified	Anaerolineae_unclassified	Saccharimonadales_fa	type_III	Solimonadaceae	Hydrogenophilaceae	Veillonellaceae	BD7-11_fa	Parcubacteria_fa	Erysipelotrichaceae	Staphylococcaceae	NS9_marine_group	Subgroup_15_fa	EC3_fa	Vampirovibrionales_fa	KD3-93	Ardenticatenales_family	Micrococcales_unclassified	Micavibrionales_family	Cryptosporangiaceae	Pseudohongiellaceae	Clostridia_unclassified	Fodinicurvataceae	Gammaproteobacteria_fa	Bacteroidota_unclassified	NS11-12_marine_group	Blastocatellia_unclassified	Crocinitomicaceae	Cellvibrionaceae	Gracilibacteria_unclassified	S-70_fa	Woesearchaeales_fa	Streptococcaceae	Lentimicrobiaceae	Prevotellaceae	Vulgatibacteraceae	S-BQ2-57_soil_group_fa	Armatimonadaceae	Magnetospiraceae	Myxococcota_unclassified	Phycisphaerae_unclassified	Muribaculaceae	Cytophagales_family	Gaiellales_fa	Micavibrionales_unclassified	Silvanigrellaceae	Rickettsiaceae	Tepidisphaeraceae	Myxococcales_unclassified	CCM11a_fa	Corynebacteriales_unclassified	Chloroflexaceae	0319-7L14_fa	Planctomycetes_unclassified	Peptostreptococcales-Tissierellales_fa	Neisseriaceae	JG36-GS-52_fa	B12-WMSP1_fa	Bacteriovoracaceae	Actinospicaceae	Spirochaetaceae	Subgroup_20_fa	Group_1.1c_fa	Sedimentibacteraceae	Sporomusaceae	Halieaceae	Nitriliruptoraceae	Gracilibacteraceae	Kapabacteriales_fa	Limnochordia_fa	Thermoplasmatota_unclassified	Propionibacteriales_unclassified	Berkelbacteria_fa	Catenulisporaceae	Pleomorphomonadaceae	Glycomycetaceae	Chloroflexales_unclassified	UA11_fa	Thermomicrobiaceae	Salisediminibacteriaceae	Tepidisphaerales_unclassified	Desulfitobacteriaceae	Nitrososphaeria_unclassified	Propionibacteriaceae	Armatimonadales_unclassified	Bogoriellaceae	Methylacidiphilaceae	Woesearchaeales_unclassified	Pla3_lineage_fa	Acidobacteriae_fa	UBA12411	Armatimonadota_unclassified	AKIW659_fa	Kaistiaceae	Coleofasciculaceae	Schlesneriaceae	Akkermansiaceae	WD260_fa	Vampirovibrionales_unclassified	Erysipelatoclostridiaceae	Chromobacteriaceae	37-13	Chlamydiaceae	Tsukamurellaceae	SAR324_clade(Marine_group_B)_fa	Fusibacteraceae	Candidatus_Woesebacteria_fa	Thermomicrobiales_unclassified	Chitinophagales_unclassified	Clostridiales_unclassified	Parvibaculaceae	Verrucomicrobiales_unclassified	PAUC26f_fa	Leptospiraceae	Candidatus_Moranbacteria_fa	Rokubacteriales_unclassified	Patescibacteria_unclassified	Microgenomatia_fa	Criblamydiaceae	Thermincolaceae	KI89A_clade_fa	Candidatus_Peribacteria_fa	Cyanobacteria_unclassified	Hydrogenedensaceae	Frankiales_fa	Frankiales_family	Chitinimonadaceae	Chloroflexia_unclassified	Lineage_IV_fa	Saccharimonadales_unclassified	Peptococcaceae	SHA-26_fa	Haloplasmataceae	Clostridia_UCG-014_fa	Ruminococcaceae	EV818SWSAP88_fa	Gemellaceae	Lactobacillaceae	Rickettsiales_fa	Candidatus_Woykebacteria_fa	Omnitrophaceae	GAL15_fa	Candidatus_Adlerbacteria_fa	Oscillospiraceae	Candidatus_Kuenenbacteria_fa	Anaerovoracaceae	Candidatus_Magasanikbacteria_fa	MSB-4B10_fa	Christensenellaceae	SBR1031_unclassified	Herpetosiphonaceae	Methylopilaceae	KF-JG30-C25_fa	Defluviicoccales_family	Streptosporangiales_unclassified	Rhodothermaceae	Caldicoprobacteraceae	Acidaminobacteraceae	Cryomorphaceae	BRH-c20a_fa	ABY1_unclassified	Candidatus_Kaiserbacteria_fa	EF100-94H03	Oligoflexia_unclassified	Azospirillales_Incertae_Sedis	Oscillospirales_unclassified	Halomonadaceae	Omnitrophales_fa	Gammaproteobacteria_family	Clade_III	Micavibrionaceae	Rikenellaceae	Paludibacteraceae	LWQ8	Ferrovibrionales_fa	Sneathiellaceae	Oxobacteraceae	Aneurinibacillaceae	Lineage_IIc_fa	Oligoflexales_unclassified	Candidatus_Yanofskybacteria_fa	Ignavibacteriales_unclassified	Puniceicoccaceae	DEV007	S32	BSV26	Chroococcidiopsaceae	Demequinaceae	CR-115	Geobacterales_unclassified	Aeromonadaceae	Nitrosococcaceae	Cyanobiaceae	Syntrophobacteraceae	Eel-36e1D6	Rickettsiales_unclassified	Bacteroidaceae	Cytophagales_unclassified	WN-HWB-116_fa	Williamwhitmaniaceae	Holophagaceae	Bacteroidales_unclassified	01D2Z36	Gemmatimonadota_unclassified	Veillonellales-Selenomonadales_unclassified	Deinococcaceae	Cyanobacteriia_unclassified	Candidatus_Uhrbacteria_fa	Amoebophilaceae	B1-7BS	Desulfotomaculales_fa	Candidatus_Doudnabacteria_fa	Nocardiopsaceae	Zavarziniales_family	PB19_fa	WWH38	UCG-010	Absconditabacteriales_(SR1)_fa	Lactobacillales_unclassified	Saccharimonadaceae	Phormidiaceae	Acholeplasmataceae	Defluviicoccaceae	Candidatus_Peregrinibacteria_fa	Bacteroidetes_VC2.1_Bac22_fa	Candidatus_Nomurabacteria_fa	Rhodospirillales_unclassified	MVP-21_fa	Elusimicrobiota_unclassified	Euzebyaceae	211ds20_fa	Leptotrichiaceae	Candidatus_Zambryskibacteria_fa	Caulobacterales_unclassified	Acidobacteriales_fa	Cyanobacteriales_unclassified	Ardenticatenaceae	Exiguobacteraceae	Pasteurellaceae	Puniceispirillales_fa	Candidatus_Roizmanbacteria_fa	Cyclobacteriaceae	Thalassobaculales_family	FFCH9454	Subgroup_19_fa	Ferrovibrionaceae	AT-s3-44_fa	FCPU426_fa	Caedibacteraceae	Lachnospirales_unclassified	Morganellaceae	Archaea_unclassified	Desulfuromonadia_unclassified	Puniceispirillales_Incertae_Sedis	Vampirivibrionia_unclassified	Vicinamibacteria_unclassified	Thiotrichaceae	SM1A07_fa	Ktedonobacteria_unclassified	WS4_fa	Verrucomicrobiota_unclassified	Gracilibacteria_fa	Acidithiobacillaceae	Desulfitobacteriales_unclassified	Actinobacteria_family	Methanobacteriaceae	Bdellovibrionota_unclassified	Dysgonomonadaceae	Clostridia_or_unclassified	Patescibacteria_family	Desulfitobacteriales_fa	Oscillospirales_fa	Omnitrophales_unclassified	F9P41300-M23_fa	Negativicutes_family	B10-SB3A_fa	Stappiaceae	Chitinivibrionia_family	Waddliaceae	Candidatus_Lloydbacteria_fa	FFCH16767_fa	Sanguibacteraceae	Puniceispirillales_family	Desulfuromonadaceae	Magnetospirillaceae	SAR202_clade_fa	bac2nit3	27F-1492R	Nostocaceae	Candidatus_Amesbacteria_fa	Candidatus_Falkowbacteria_fa	Blattabacteriaceae	Symbiobacteriales_family	UASB-TL25_fa	Microtrichales_fa	AKAU3564_sediment_group	Candidatus_Vogelbacteria_fa	Salinisphaerales_unclassified	Nitrosotaleaceae	Enterococcaceae	Mycoplasmataceae	WCHB1-41_fa	Thermoleophilaceae	Subgroup_12_fa	Flavobacteriales_unclassified	Actinomarinales_family	Clostridia_family	Fokiniaceae	Nitrospirota_unclassified	RF39_fa	WWE3_fa	Gastranaerophilales_fa	BD72BR169_fa	Leptolyngbyaceae	Puniceispirillales_unclassified	Methylococcaceae	Kazania_fa	Clostridia_vadinBB60_group_fa	Candidatus_Azambacteria_fa	Opitutales_unclassified	Parvularculaceae	Spongiibacteraceae	Cellvibrionales_unclassified	Dehalococcoidia_unclassified	Ktedonobacterales_unclassified	Trueperaceae	JTB23_fa	Erysipelotrichales_unclassified	Dermacoccaceae	Fimbriimonadales_unclassified	FFCH16263_fa	Symbiobacteriales_unclassified	Dermabacteraceae	Candidatus_Staskawiczbacteria_fa	Candidatus_Giovannonibacteria_fa	OPB41_fa	GW2011_GWC1_47_15	Margulisbacteria_fa	Desulfobaccaceae	Candidatus_Jorgensenbacteria_fa	Candidatus_Komeilibacteria_fa	SM1H02	Halobacteroidaceae	Candidatus_Pacebacteria_fa	Acidimicrobiales_unclassified	Methanocellaceae	CCM19a_fa	Izemoplasmatales_fa	Ethanoligenenaceae	Marinococcaceae	Limnochordaceae	Monoglobaceae	Thermodesulfovibrionia_family	Thermoplasmata_unclassified	Candidatus_Daviesbacteria_fa	PeM15_fa	CHAB-XI-27_fa	Peptostreptococcales-Tissierellales_unclassified	Desulfovibrionales_unclassified	TA06_fa	MSBL9_unclassified	Methylomirabilaceae	SZB30_fa
S1S202009a	0.07262103505843066	0.03505843071786309	0.06928213689482468	0.019198664440734557	0.03923205342237061	0.011686143572621035	0.00667779632721202	0.007512520868113523	0.03923205342237061	0.02003338898163606	0.05926544240400665	0.015859766277128547	0.005008347245409015	0.025041736227045072	0.04257095158597662	0.011686143572621035	0.022537562604340568	0.008347245409015025	0.010851419031719533	0.03005008347245409	0.004173622704507512	0.005843071786310518	0.00667779632721202	0.00333889816360601	0.00667779632721202	0.019198664440734557	0.0025041736227045075	0.015859766277128547	0.005008347245409015	0.0025041736227045075	0.009181969949916527	0.00333889816360601	0.00333889816360601	0.015859766277128547	0.00667779632721202	0.008347245409015025	0.01001669449081803	0.004173622704507512	0.005008347245409015	0.005008347245409015	0.004173622704507512	0.007512520868113523	0.0	0.005008347245409015	0.0008347245409015025	0.008347245409015025	0.005008347245409015	0.007512520868113523	0.001669449081803005	0.0025041736227045075	0.012520868113522538	0.004173622704507512	0.0025041736227045075	0.001669449081803005	0.0	0.005843071786310518	0.0	0.015859766277128547	0.0025041736227045075	0.005008347245409015	0.0	0.004173622704507512	0.007512520868113522	0.005843071786310518	0.0008347245409015025	0.0025041736227045075	0.005843071786310518	0.004173622704507512	0.005843071786310518	0.010851419031719533	0.004173622704507512	0.0025041736227045075	0.001669449081803005	0.0	0.0008347245409015025	0.0008347245409015025	0.001669449081803005	0.001669449081803005	0.001669449081803005	0.0	0.0025041736227045075	0.01335559265442404	0.008347245409015025	0.0	0.01001669449081803	0.001669449081803005	0.0	0.00333889816360601	0.005843071786310518	0.001669449081803005	0.0008347245409015025	0.0	0.0008347245409015025	0.0	0.00333889816360601	0.0	0.0025041736227045075	0.001669449081803005	0.0008347245409015025	0.0008347245409015025	0.0025041736227045075	0.0	0.0	0.0008347245409015025	0.0008347245409015025	0.001669449081803005	0.0	0.0008347245409015025	0.0008347245409015025	0.0025041736227045075	0.0	0.001669449081803005	0.0	0.0025041736227045075	0.0	0.0008347245409015025	0.0008347245409015025	0.0008347245409015025	0.0025041736227045075	0.0	0.0	0.0008347245409015025	0.0	0.0025041736227045075	0.0	0.0	0.0	0.0025041736227045075	0.0	0.001669449081803005	0.0008347245409015025	0.0008347245409015025	0.0025041736227045075	0.001669449081803005	0.0	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0008347245409015025	0.0	0.001669449081803005	0.00667779632721202	0.0025041736227045075	0.0008347245409015025	0.0008347245409015025	0.0	0.0008347245409015025	0.001669449081803005	0.0	0.0008347245409015025	0.0008347245409015025	0.005008347245409015	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0008347245409015025	0.0008347245409015025	0.0	0.0	0.0	0.0	0.001669449081803005	0.0	0.001669449081803005	0.0	0.0	0.0	0.0025041736227045075	0.001669449081803005	0.0	0.001669449081803005	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.001669449081803005	0.0008347245409015025	0.0	0.0008347245409015025	0.0	0.0	0.0025041736227045075	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.001669449081803005	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.001669449081803005	0.0	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001669449081803005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001669449081803005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S1S202009b	0.08108108108108106	0.03685503685503687	0.051597051597051614	0.01597051597051597	0.052825552825552846	0.011056511056511056	0.0036855036855036856	0.011056511056511056	0.028255528255528253	0.01597051597051597	0.04299754299754302	0.022113022113022112	0.002457002457002457	0.013513513513513514	0.055282555282555296	0.009828009828009828	0.027027027027027025	0.006142506142506142	0.009828009828009828	0.03194103194103194	0.0012285012285012285	0.01597051597051597	0.0036855036855036856	0.002457002457002457	0.011056511056511056	0.03194103194103194	0.0	0.014742014742014743	0.0	0.01597051597051597	0.01597051597051597	0.0036855036855036856	0.0012285012285012285	0.013513513513513513	0.002457002457002457	0.006142506142506142	0.011056511056511056	0.004914004914004914	0.002457002457002457	0.006142506142506142	0.004914004914004914	0.013513513513513513	0.0012285012285012285	0.004914004914004914	0.0012285012285012285	0.004914004914004914	0.004914004914004914	0.009828009828009828	0.002457002457002457	0.0036855036855036856	0.004914004914004914	0.0012285012285012285	0.0012285012285012285	0.004914004914004914	0.0	0.0036855036855036856	0.0	0.027027027027027025	0.002457002457002457	0.006142506142506142	0.0	0.0036855036855036856	0.004914004914004914	0.002457002457002457	0.0036855036855036856	0.0012285012285012285	0.004914004914004914	0.0036855036855036856	0.0012285012285012285	0.009828009828009828	0.0012285012285012285	0.004914004914004914	0.002457002457002457	0.0	0.0	0.006142506142506142	0.0036855036855036856	0.0	0.0012285012285012285	0.0	0.0012285012285012285	0.012285012285012284	0.006142506142506142	0.00737100737100737	0.0085995085995086	0.0012285012285012285	0.0012285012285012285	0.002457002457002457	0.0036855036855036856	0.002457002457002457	0.0012285012285012285	0.0012285012285012285	0.0	0.0012285012285012285	0.0012285012285012285	0.0	0.0	0.002457002457002457	0.002457002457002457	0.0	0.0	0.0012285012285012285	0.0	0.0012285012285012285	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0036855036855036856	0.0012285012285012285	0.0012285012285012285	0.0	0.002457002457002457	0.0	0.0012285012285012285	0.002457002457002457	0.0	0.0	0.0	0.0012285012285012285	0.0036855036855036856	0.0	0.002457002457002457	0.0012285012285012285	0.0036855036855036856	0.0	0.006142506142506143	0.0	0.0012285012285012285	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0012285012285012285	0.0036855036855036856	0.0012285012285012285	0.0	0.0	0.0	0.0	0.002457002457002457	0.0	0.0	0.002457002457002457	0.0	0.0	0.0	0.0	0.002457002457002457	0.0	0.002457002457002457	0.0	0.0	0.0	0.0	0.002457002457002457	0.0036855036855036856	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036855036855036856	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0	0.0	0.0012285012285012285	0.0012285012285012285	0.0	0.0	0.0012285012285012285	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0	0.0	0.002457002457002457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002457002457002457	0.0	0.0	0.0	0.0	0.002457002457002457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
